projectid,BillingType,itemdescription,itemUnit,ItemRate,itemQuantity,ItemDate,Billable?,Chargeable?,code1,CODE2,User
14912318,Time,"Chk 31695, LDR bills for Cov Health Plainview via chartswap",Per hour,$50.66 ,1,8/20/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912318,Time,Chk 31740 - Cswap/Crow Emg Phy Billing,Per hour,$70.66 ,1,10/2/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912318,Time,Chk 3676 - CMG Plainview,Per hour,$58.50 ,1,8/3/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912318,Time,Master Card 7306 - TX Dot crash Report,Per hour,$8.44 ,1,10/24/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912319,Time,AmEx 3006 - LDR billing records via Chartswap,Per hour,$50.66 ,1,1/2/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912319,Time,AmEx 43006 - UMC Billing Records through Chartswap,Per hour,$47.66 ,1,12/30/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912319,Time,"Chk 31266 - Client Advance for rental car. Hand Written by Rob. Orig check 31265 cut payable to Enterprise, rental car place required cc so he issued a check to the client.",Per hour,$50.00 ,1,10/30/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912319,Time,"Chk 31360, UMC EMS MRs",Per hour,$49.65 ,1,1/17/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912319,Time,Chk 31361 to Sharecare for CHS bills and records,Per hour,$96.13 ,1,1/17/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912319,Time,"Chk 31361, Community Health Center of Lubbock Bills and Records",Per hour,$25.00 ,1,1/17/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912319,Time,MC 7306 - TX Dot crash report,Per hour,$8.44 ,1,10/24/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912319,Time,NOT PAID - BOPT Uber rides to and from treatment,Per hour,$187.51 ,1,9/23/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912319,Time,VOID - Chk 31265 to Enterprise Rent a Car - they wouldn't take a check and he hand wrote one payable to client so she could user her cc.,Per hour,$0.00 ,1,10/30/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912320,Time,"Chk 31416, Medical Arts Hospital, medical records",Per hour,$34.00 ,1,3/17/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912320,Time,Chk 31540 - Sharecare for CHS MRs and Bills,Per hour,$67.35 ,1,4/23/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912320,Time,Chk 31750 - CMG,Per hour,$61.00 ,1,10/2/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912320,Time,Chk 32122 - Landmark Legal Service on Teamsnowberger,Per hour,$210.00 ,1,2/9/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912320,Time,MC 8823 - ProDoc filing fee for POP,Per hour,$345.97 ,1,11/23/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912320,Time,MC 8823- ProDoc- Vacation Letter,Per hour,$4.25 ,1,6/7/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912324,Time,Check 31632 for Radiology Associates of Albuquerque via chartswap. For Prof Component of X/Rs - Abryanna Clark Thomas,Per hour,$40.66 ,1,7/9/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912324,Time,Check 31633 for Radiology Associates of Albuquerque via chartswap. For Prof Component of X/Rs - Pamela Fisher,Per hour,$40.66 ,1,7/9/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912324,Time,Check 31635 for Radiology Associates of Albuquerque via chartswap. For Prof Component of X/Rs - Malachi Nash,Per hour,$40.66 ,1,7/9/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912324,Time,"Chk 31665 - Imaging Center of Clovis records - Fisher, Pamela",Per hour,$110.00 ,1,7/20/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912324,Time,"Chk 31666, Logan Kanode, doctor at Physical Therapy Care, bills and MRs  - Fisher, Pamela",Per hour,$40.00 ,1,7/20/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912324,Time,"Chk 31667 - Emergency Medicine Billing & Coding Company dba Schumacher Group Medical Billing via Chartswap for ER physician bills - Fisher, Pamela",Per hour,$33.16 ,1,7/20/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912324,Time,"Chk 31668 - Plains Regional Med Ctr MRs via MRO MRs - Fisher, Pamela",Per hour,$89.65 ,1,7/20/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912324,Time,"Chk 3170, Plains Regional Medical Center MRs via MRO, Abryanna",Per hour,$31.45 ,1,8/20/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912324,Time,"Chk 31704, Hand Family Medicine Bills and MRs via Chartswap, Pamela",Per hour,$71.41 ,1,8/20/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912324,Time,"Chk 31706, X-Press Care Bills & Records, Abryanna",Per hour,$18.75 ,1,8/20/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912324,Time,"Chk 31707, X-Press Care Bills & Records, Malachi",Per hour,$18.75 ,1,8/20/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912324,Time,"Chk 31708, Plains Reg Med Ctr MR via MRO, Pamela",Per hour,$42.05 ,1,8/20/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912324,Time,Chk 31736 - LaCasaDeBuenaSalud MRs & Bills - Malachi,Per hour,$18.75 ,1,10/2/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912324,Time,Chk 31749 - MRO/PRMC Bills - Malachi,Per hour,$31.60 ,1,10/2/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912324,Time,Chk 31880 - Smith Chiro Records & Bills - Fisher,Per hour,$100.00 ,1,3/13/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912324,Time,Chk 31881 - Smith Chiro Records & Bills - Nash,Per hour,$100.00 ,1,3/13/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912324,Time,Chk 31882 - Smith Chiro Records & Bills - Clark,Per hour,$100.00 ,1,3/13/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912324,Time,VOID - Chk 31648 - Hand Family Healthcare via chartswap - Pamela,Per hour,$0.00 ,1,8/3/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912328,Time,Immigration Expense ,Per hour,$0.00 ,0,2/19/2021,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912328,Time,Legal Fees ,Per hour,$0.00 ,0,2/19/2021,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912329,Time,Jury fee and filing fee for Original Answer,Per hour,$44.50 ,1,10/20/2020,FALSE,FALSE,CM Client Meeting,NULL,roberthogan
14912329,Time,Jury fee and filing fee for Original Answer,Per hour,$44.50 ,1,10/20/2020,FALSE,FALSE,CO Court Time,NULL,roberthogan
14912329,Time,Jury fee and filing fee for Original Answer,Per hour,$44.50 ,1,10/20/2020,FALSE,FALSE,DP Deposition,NULL,roberthogan
14912329,Time,Jury fee and filing fee for Original Answer,Per hour,$44.50 ,1,10/20/2020,FALSE,FALSE,DR Draft/Revise,NULL,roberthogan
14912329,Time,Jury fee and filing fee for Original Answer,Per hour,$44.50 ,1,10/20/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912331,Time,Chk 31905 - Lubbock Radiology - CT of head and x/r of wrists,Per hour,$386.60 ,1,3/25/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912331,Time,Chk 31906 - Lubbock Diagnostic Radiology - Prof Fee for CT of head and x/r of wrists,Per hour,$153.20 ,1,3/25/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912331,Time,Chk 31948 - Dr Ordonez for treatment 03/22 - 05/05/2021,Per hour,$545.30 ,1,7/30/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912331,Time,Chk 32047 - Lub Rad medical records,Per hour,$33.00 ,1,10/14/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912331,Time,Chk 32048 - Lub Rad billing via chartswap,Per hour,$50.66 ,1,10/14/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912331,Time,Chk 32049 - LDR billing via chartswap,Per hour,$50.66 ,1,10/14/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912333,Time,Chk 32152 - MRO/NW TX Hosp MRs,Per hour,$102.62 ,1,2/11/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912333,Time,Chk 32153 - Med Data/ NW TX Hosp billing/notary,Per hour,$7.00 ,1,2/11/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912333,Time,Chk 32334 - AMR EMS Medical Records,Per hour,$48.15 ,1,9/15/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912333,Time,Chk 32335 - AMR EMS Bills ,Per hour,$48.15 ,1,9/15/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912333,Time,DPS Crash Report,Per hour,$8.44 ,1,7/21/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912336,Time,Chk 32188 - Ordonez Treatment 01/06/2022 - Phillip,Per hour,$294.00 ,1,5/20/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912336,Time,Chk 32188 - Ordonez Treatment 01/06/2022 - Victoria,Per hour,$294.00 ,1,5/20/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912337,Time,Crash Report,Per hour,$0.00 ,0,9/15/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912339,Time,MC 8823 - ProDoc - D's Resp to 1st RFD,Per hour,$399.47 ,1,5/26/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912339,Time,MC 8823- Pro Doc- Affidavit of Robert Hogan ,Per hour,$4.25 ,1,9/20/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912339,Time,MC 8823- Pro Doc- Defendant's Witness List,Per hour,$4.25 ,1,7/8/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912339,Time,MC 8823- Pro Doc-Defendants Expert Witness Designation,Per hour,$4.25 ,1,7/8/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912339,Time,MC 8823- Pro Doc-Motion for Summary Judgement and Brief ,Per hour,$4.25 ,1,9/19/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912339,Time,NOT PAID - Crutcher Mediation,Per hour,$275.00 ,1,9/22/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912342,Time,MC 8823- Pro Doc- Abstract (Derl and Jana Brooks),Per hour,$4.25 ,2,8/11/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912342,Time,MC 8823- Pro Doc- Proof of Death ,Per hour,$4.25 ,1,10/3/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912342,Time,MC 8823-Pro Doc- Order and Request of Letters of Testamentary (Derl and Jana Brooks) ,Per hour,$24.25 ,2,9/14/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912342,Time,MC 8823-Pro Doc-Application for Probate/Will (Derl and Jana Brooks) ,Per hour,$478.70 ,2,8/11/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912345,Time,Deposition of Joshua Nail,Per hour,$501.55 ,1,4/12/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912345,Time,e filing fees,Per hour,$3.34 ,1,2/27/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912345,Time,E-file 1st amended notice of depo ,Per hour,$3.34 ,1,3/19/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912345,Time,E-file notice of Deposition,Per hour,$3.34 ,1,2/28/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912345,Time,E-filed order - agreed motion for continuance,Per hour,$3.34 ,1,11/14/2017,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912345,Time,"E-filed Subpoena, notice of depo and request of service for Mark Cutshall and Russell Nelson",Per hour,$11.58 ,2,5/14/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912345,Time,E-filed subpoenas for Pinkert and Nelson,Per hour,$3.34 ,1,5/29/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912345,Time,e-filing fees,Per hour,$19.81 ,1,5/18/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912345,Time,e-filing fees,Per hour,$3.34 ,1,3/20/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912345,Time,Efiling fees,Per hour,$3.34 ,1,11/14/2017,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912345,Time,Filing Fees for Plaintiff's Original Petition,Per hour,$362.43 ,1,6/6/2016,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912345,Time,"Mark Flock, Process Server for service of process",Per hour,$100.00 ,1,6/30/2016,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912345,Time,Process server expenses for serving subpoena,Per hour,$226.98 ,1,5/16/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912345,Time,Return of Service for Russell Nelson and Mark Cutshall by Landmark Legal support,Per hour,$226.98 ,1,5/15/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912345,Time,Rev.com transcription charges,Per hour,$0.00 ,0,10/17/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912345,Time,Service of Subpoenas to Pinkert and Nelson by Mark Flock,Per hour,$259.12 ,1,5/30/2018,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912345,Time,Sheriff's office fee for recovery of vehicle,Per hour,$171.00 ,1,7/7/2016,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912355,Time,Filing Abstract of Judgment with County Court,Per hour,$28.50 ,1,12/21/2017,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912355,Time,Record Abstract of Judgment with Floyd County Clerk,Per hour,$26.00 ,1,12/28/2017,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912355,Time,Record Abstract of Judgment with Lubbock County Clerk,Per hour,$28.50 ,1,12/21/2017,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912355,Time,Request Bill of Costs from the Court,Per hour,$11.58 ,1,12/12/2017,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912360,Time,CMRR to National Visa Center,Per hour,$14.90 ,1,5/2/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912360,Time,CMRRR - Form AR-11 Change of Address,Per hour,$6.60 ,1,2/26/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912360,Time,REV Mexican Criminal Background Translation ,Per hour,$33.00 ,1,11/6/2018,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912360,Time,Translate documents from Spanish to English x3 birth certificate s and x1 divorce decree by Rev.com,Per hour,$0.00 ,1,12/18/2017,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912360,Time,USCIS/NVC Mail Outs,Per hour,$49.90 ,1,1/22/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912360,Time,USPS Fee,Per hour,$42.60 ,1,12/17/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912362,Time,efiling fees,Per hour,$0.00 ,0,7/9/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912362,Time,Invoice 91157 CW for depositions of Amy Ead and Kendra Stone,Per hour,$607.20 ,1,5/13/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912362,Time,Invoice No. 91157-CW,Per hour,$607.20 ,0,5/13/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912362,Time,NOT PAID - ODR inv C-22-091 for mediation,Per hour,$50.00 ,1,9/23/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912362,Time,Payment of jury fee,Per hour,$0.00 ,0,1/30/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912362,Time,ProDoc - Order Regarding MTWC,Per hour,$3.34 ,1,7/17/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912362,Time,ProDoc Filing of MTWC,Per hour,$3.34 ,1,7/17/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912365,Time,NULL,Per hour,$0.00 ,1,12/30/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912365,Time,NULL,Per hour,$50.66 ,1,12/30/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912365,Time,CC 7306 pymnt to City of Plainview EMS/ChartSwap for Billing Records,Per hour,$35.66 ,1,12/11/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912365,Time,"Chk 31343, CHS/Sharecare MRs and Bills",Per hour,$96.13 ,1,1/17/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912365,Time,"Chk 31506 - Chartswap for Crow Emerg Physicians, bills and records",Per hour,$70.66 ,1,4/22/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912365,Time,Chk 31793 - Crk Stone/Amarillo Pain & Acc Chiro,Per hour,$20.00 ,1,11/18/2020,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912366,Time,e-filing fee,Per hour,$0.00 ,0,7/9/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912366,Time,Exhibits for Trial,Per hour,$527.39 ,1,10/15/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912366,Time,filing fee,Per hour,$0.00 ,0,6/1/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912366,Time,filing fee,Per hour,$0.00 ,0,6/18/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912366,Time,filing fee,Per hour,$0.00 ,0,7/6/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912366,Time,Filing fees for responses to Motion to Exclude,Per hour,$3.34 ,2,3/10/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912366,Time,Filing of Amended Answer,Per hour,$3.34 ,1,10/12/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912366,Time,Filing of Plaintiff's trial brief,Per hour,$3.34 ,1,10/12/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912366,Time,Hockley County District  Clerk's Office,Per hour,$1.00 ,0,9/11/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912366,Time,MC 8823 - ProDoc - Certified copies of Court records. (1.00 x 235 pgs),Per hour,$245.14 ,1,1/3/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912366,Time,MC 8823 - ProDoc - Notice of Appeal,Per hour,$3.34 ,1,12/3/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912366,Time,MC 8823 - ProDoc Fee for Notice of Appeal,Per hour,$214.27 ,1,12/3/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912366,Time,MC 8823-Pro Doc-Motion for Extension of Time to File Reply Brief for Defendant,Per hour,$14.25 ,1,7/21/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912366,Time,Pro Doc eFiling,Per hour,$3.34 ,1,7/9/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912366,Time,Pro Doc eFiling,Per hour,$3.34 ,1,7/17/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912366,Time,Pro Doc eFiling,Per hour,$3.34 ,1,12/13/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912366,Time,ProDoc Filing - MTWC,Per hour,$3.34 ,1,7/17/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912366,Time,ProDoc Filing - Order Regarding MTWC,Per hour,$3.34 ,1,7/17/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912366,Time,ProDoc Filing Fees,Per hour,$3.34 ,2,12/13/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912367,Time,"Am Ex 43006, LDR Billing records for Isadora through chartswap, CMC",Per hour,$50.66 ,1,12/30/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912367,Time,"cc 7306 pymnt, CMC/ShareCare, Isadora Fierro MRs",Per hour,$96.13 ,1,11/12/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912367,Time,"CC 7306 pymnt, CMC/ShareCare, Rober Fierro MRs",Per hour,$96.13 ,1,11/12/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912367,Time,"CC 7306 pymnt, Lub Heart Hosp, Robert MRs",Per hour,$96.13 ,1,11/12/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912367,Time,CC Payment for LDR Billing through ChartSwap - Provider CMC,Per hour,$50.66 ,1,12/16/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912367,Time,Chk 31184 - Lubbock Radiology - CT Scan - Isadora,Per hour,$300.00 ,1,8/12/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912367,Time,Chk 31185 - LDR for Prof Fee on CT scan - Isadora,Per hour,$100.00 ,1,8/12/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912367,Time,"Chk 31221, Ordonez treatment, 08/02/ - 09/04/2019",Per hour,$319.20 ,1,9/30/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912367,Time,"Chk 31226, Cov Med Ctr Rad for MRs, Fierro Isadora & Robert, $85.25 each",Per hour,$170.50 ,1,10/7/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912367,Time,"Chk 31230, Lub Rad for MRs, Fierro Isadora",Per hour,$33.00 ,1,10/7/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912367,Time,"Chk 31233, Orthopaedic Hand Center, Fierro Robert",Per hour,$90.00 ,1,10/7/2019,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912367,Time,Chk 31530 - Medac for Northstar Anesthesia Bills and Records - Robert,Per hour,$25.00 ,1,4/23/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912367,Time,"Chk 31703, UMC EMS MRs via UMC EMS, Isadora",Per hour,$49.65 ,1,8/20/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912367,Time,Chk 31791 - Cswap/Lub Rad Billing - Isadora,Per hour,$50.66 ,1,11/18/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912367,Time,Chk 31792 - Cov Med Grp - Isadora,Per hour,$55.00 ,1,11/18/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912367,Time,"Ck 31402, LHH, billing records, robert",Per hour,$34.00 ,1,3/17/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912368,Time,Translating Documentes ,Per hour,$0.00 ,1,7/2/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912369,Time,Charge for Credit Card Processing,Per hour,$68.75 ,1,10/29/2019,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
14912375,Time, MC 8823-Pro Doc-Original Petition ,Per hour,$363.46 ,1,9/14/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912375,Time, PAID Check No. 32348-Mark Flock-Citation,Per hour,$342.40 ,1,10/3/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912375,Time,Chk 3039 - CHS records,Per hour,$104.25 ,1,10/14/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912375,Time,Chk 31821 - TTUHSC - Consult and follow up visit for Dr Ferguson w/Ortho Clinic,Per hour,$180.00 ,1,12/23/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912375,Time,Chk 31822 - UMC Rad - Knee x/r and prof fee,Per hour,$69.48 ,1,12/23/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912375,Time,Chk 31948 - Dr Ordonez Treatment 09/28/2020 - 06/23/2021,Per hour,"$1,343.30 ",1,7/30/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912375,Time,Chk 31948 - Dr Ordonez Treatment 10/06 - 12/03/2020,Per hour,$358.40 ,1,7/30/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912375,Time,Chk 32035 - UMC Rad Films,Per hour,$11.00 ,1,10/14/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912375,Time,Chk 32036 - CMG records,Per hour,$25.00 ,1,10/14/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912375,Time,Chk 32038 - Grace Clinic of  Lub medical records via Sharecare,Per hour,$30.00 ,1,10/14/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912375,Time,"Chk 32040 - TTU medical records via VRC Companies, dba VitalChart/Next Medical Records",Per hour,$45.00 ,1,10/14/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912375,Time,Chk 32041 - CMC radiology films,Per hour,$80.00 ,1,10/14/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912375,Time,Chk 32056 - TTU billing records,Per hour,$21.50 ,1,10/14/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912375,Time,"Chk 32065, Ordonez Treatment 08/11/2021& 09/08/2021",Per hour,$277.20 ,1,11/3/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912375,Time,Chk 32148 - Cswap/LDR Billing,Per hour,$52.79 ,1,2/11/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912375,Time,Chk 32149 - Cswap / Open Air MRI bills and records,Per hour,$67.67 ,1,2/11/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912375,Time,MC 8823 - IDI Core - Legal Research,Per hour,$27.71 ,1,10/6/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912375,Time,MC 8823- Pro Doc-Letter to the Court RE Citations ,Per hour,$36.27 ,1,9/15/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912377,Time,Chk 31937 - Landmark Legal Service on Amy Cantu,Per hour,$85.00 ,1,6/30/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912377,Time,MC 8823- ProDoc- Vacation Letter,Per hour,$4.25 ,1,6/8/2022,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912377,Time,Open Report ,Per hour,$79.80 ,1,7/13/2020,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912379,Time,Chk 31860 - UMC Rad Films - Joann,Per hour,$11.00 ,1,3/13/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912379,Time,Chk 31874 - UMC MRs - Joanne,Per hour,$96.99 ,1,3/13/2021,FALSE,FALSE,OM Other Meeting,NULL,roberthogan
14912380,Time,filing fee,Per hour,$0.00 ,0,11/23/2020,FALSE,FALSE,DR Draft/Revise,NULL,roberthogan
14912380,Time,filing fee,Per hour,$0.00 ,0,12/28/2020,FALSE,FALSE,DR Draft/Revise,NULL,roberthogan
14912380,Time,filing fee,Per hour,$0.00 ,0,12/29/2020,FALSE,FALSE,DR Draft/Revise,NULL,roberthogan
14912380,Time,MC 8823 - ProDoc filing fee for 2nd notice of submission,Per hour,$3.34 ,1,11/11/2021,FALSE,FALSE,DR Draft/Revise,NULL,roberthogan
14912380,Time,MC 8823 - ProDoc filing fee for Amended 2nd notice of submission,Per hour,$3.34 ,1,11/12/2021,FALSE,FALSE,DR Draft/Revise,NULL,roberthogan
14912381,Time,Government filing fee - biometrics,Per hour,$85.00 ,1,4/8/2021,TRUE,TRUE,OM Other Meeting,NULL,roberthogan
